tenant_name,apartment_number,lease_start_date,lease_end_date,payment_date,payment_status,delay_days,tenant_email,zip_code
Liam Lee,11C,14-12-2017,15-12-2024,06-08-2019,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,05-09-2019,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,05-10-2019,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,04-11-2019,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,04-12-2019,Delayed,5,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,03-01-2020,Delayed,4,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,02-02-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,03-03-2020,Delayed,3,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,02-04-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,02-05-2020,Delayed,4,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,01-06-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,01-07-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,31-07-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,30-08-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,29-09-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,29-10-2020,Delayed,3,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,28-11-2020,Delayed,4,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,28-12-2020,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,27-01-2021,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,26-02-2021,Delayed,6,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,28-03-2021,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,27-04-2021,Delayed,10,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,27-05-2021,Delayed,4,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,26-06-2021,Delayed,6,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,26-07-2021,Delayed,2,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,25-08-2021,Delayed,5,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,24-09-2021,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,24-10-2021,Delayed,5,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,23-11-2021,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,23-12-2021,Delayed,8,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,22-01-2022,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,21-02-2022,Delayed,3,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,23-03-2022,Delayed,7,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,22-04-2022,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,22-05-2022,Delayed,8,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,21-06-2022,Delayed,1,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,21-07-2022,Delayed,8,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,20-08-2022,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,19-09-2022,Delayed,1,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,19-10-2022,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,18-11-2022,Delayed,9,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,18-12-2022,Delayed,6,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,17-01-2023,Delayed,6,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,16-02-2023,Delayed,5,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,18-03-2023,Delayed,10,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,17-04-2023,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,17-05-2023,Delayed,1,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,16-06-2023,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,16-07-2023,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,15-08-2023,Delayed,3,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,14-09-2023,Delayed,10,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,14-10-2023,Delayed,9,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,13-11-2023,Delayed,9,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,13-12-2023,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,12-01-2024,Delayed,2,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,11-02-2024,Delayed,4,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,12-03-2024,Delayed,5,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,11-04-2024,Delayed,3,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,11-05-2024,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,10-06-2024,Delayed,10,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,10-07-2024,Delayed,6,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,09-08-2024,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,08-09-2024,On time,0,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,08-10-2024,Delayed,8,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,07-11-2024,Delayed,10,liam.lee@example.com,92101
Liam Lee,11C,14-12-2017,15-12-2024,07-12-2024,Delayed,4,liam.lee@example.com,92101
Olivia White,3A,14-12-2016,15-12-2024,14-12-2016,Delayed,6,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,13-01-2017,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,12-02-2017,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,14-03-2017,Delayed,10,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,13-04-2017,Delayed,2,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,13-05-2017,Delayed,10,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,12-06-2017,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,12-07-2017,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,11-08-2017,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,10-09-2017,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,10-10-2017,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,09-11-2017,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,09-12-2017,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,08-01-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,07-02-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,09-03-2018,Delayed,10,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,08-04-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,08-05-2018,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,07-06-2018,Delayed,3,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,07-07-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,06-08-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,05-09-2018,Delayed,2,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,05-10-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,04-11-2018,Delayed,1,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,04-12-2018,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,03-01-2019,Delayed,5,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,02-02-2019,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,04-03-2019,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,03-04-2019,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,03-05-2019,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,02-06-2019,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,02-07-2019,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,01-08-2019,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,31-08-2019,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,30-09-2019,Delayed,8,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,30-10-2019,Delayed,1,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,29-11-2019,Delayed,4,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,29-12-2019,Delayed,3,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,28-01-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,27-02-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,28-03-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,27-04-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,27-05-2020,Delayed,6,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,26-06-2020,Delayed,2,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,26-07-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,25-08-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,24-09-2020,Delayed,6,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,24-10-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,23-11-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,23-12-2020,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,22-01-2021,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,21-02-2021,Delayed,6,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,23-03-2021,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,22-04-2021,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,22-05-2021,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,21-06-2021,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,21-07-2021,Delayed,3,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,20-08-2021,Delayed,10,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,19-09-2021,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,19-10-2021,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,18-11-2021,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,18-12-2021,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,17-01-2022,Delayed,8,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,16-02-2022,Delayed,8,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,18-03-2022,Delayed,4,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,17-04-2022,Delayed,2,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,17-05-2022,Delayed,1,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,16-06-2022,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,16-07-2022,Delayed,5,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,15-08-2022,Delayed,6,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,14-09-2022,Delayed,4,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,14-10-2022,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,13-11-2022,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,13-12-2022,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,12-01-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,11-02-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,13-03-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,12-04-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,12-05-2023,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,11-06-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,11-07-2023,Delayed,9,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,10-08-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,09-09-2023,Delayed,1,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,09-10-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,08-11-2023,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,08-12-2023,Delayed,10,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,07-01-2024,Delayed,8,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,06-02-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,07-03-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,06-04-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,06-05-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,05-06-2024,Delayed,6,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,05-07-2024,Delayed,7,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,04-08-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,03-09-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,03-10-2024,Delayed,2,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,02-11-2024,On time,0,olivia.white@example.com,75201
Olivia White,3A,14-12-2016,15-12-2024,02-12-2024,Delayed,10,olivia.white@example.com,75201
David Martin,7B,15-12-2015,15-12-2024,15-12-2015,Delayed,4,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,14-01-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,13-02-2016,Delayed,9,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,14-03-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,13-04-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,13-05-2016,Delayed,3,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,12-06-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,12-07-2016,Delayed,5,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,11-08-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,10-09-2016,Delayed,10,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,10-10-2016,Delayed,3,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,09-11-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,09-12-2016,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,08-01-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,07-02-2017,Delayed,7,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,09-03-2017,Delayed,1,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,08-04-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,08-05-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,07-06-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,07-07-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,06-08-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,05-09-2017,Delayed,1,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,05-10-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,04-11-2017,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,04-12-2017,Delayed,8,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,03-01-2018,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,02-02-2018,Delayed,9,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,04-03-2018,Delayed,6,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,03-04-2018,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,03-05-2018,Delayed,7,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,02-06-2018,Delayed,8,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,02-07-2018,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,01-08-2018,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,31-08-2018,Delayed,5,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,30-09-2018,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,30-10-2018,Delayed,10,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,29-11-2018,Delayed,8,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,29-12-2018,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,28-01-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,27-02-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,29-03-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,28-04-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,28-05-2019,Delayed,1,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,27-06-2019,Delayed,9,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,27-07-2019,Delayed,3,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,26-08-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,25-09-2019,Delayed,7,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,25-10-2019,Delayed,2,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,24-11-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,24-12-2019,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,23-01-2020,On time,0,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,22-02-2020,Delayed,6,david.martin@example.com,95112
David Martin,7B,15-12-2015,15-12-2024,23-03-2020,On time,0,david.martin@example.com,95112
